date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:51:21	36338/36338	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:21:20%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_9871_1024x1024.jpg?v=1543216234	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_9871_1024x10242c19.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/yellow-magenta-pochampattu-silk-saree)
00:51:21	10607/10607	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:21:20%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_9871_compact.jpg?v=1543216234	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_9871_compact2c19.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/yellow-magenta-pochampattu-silk-saree)
00:51:22	147958/147958	---MCZ	200	added ('OK')	text/html	etag:cacheable:49b4cdc536d70262a16d9f9f9ee68d89	https://www.palamsilk.com/products/light-lavender-royal-blue-pure-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/products/light-lavender-royal-blue-pure-kanchipuram-handloom-silk-saree.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/light-lavender-royal-blue-pure-kanchipuram-handloom-silk-saree)
00:51:23	13847/13847	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:21:22%20GMT	https://cdn.shopify.com/s/files/1/2155/9601/products/DSC_9844_medium.jpg?v=1543216145	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_9844_medium4733.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/light-lavender-royal-blue-pure-kanchipuram-handloom-silk-saree)
00:51:24	958/958	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:28bba25f6e09e4be8ab8a73ce746c01d	https://www.palamsilk.com/products/light-lavender-royal-blue-pure-kanchipuram-handloom-silk-saree.oembed	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/products/light-lavender-royal-blue-pure-kanchipuram-handloom-silk-saree.oembed	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/light-lavender-royal-blue-pure-kanchipuram-handloom-silk-saree)
00:51:26	41007/41007	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:21:24%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_9844_1024x1024.jpg?v=1543216145	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_9844_1024x10244733.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/light-lavender-royal-blue-pure-kanchipuram-handloom-silk-saree)
00:51:26	10501/10501	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:21:25%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_9844_compact.jpg?v=1543216145	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_9844_compact4733.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/light-lavender-royal-blue-pure-kanchipuram-handloom-silk-saree)
00:51:27	79555/79555	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:78a4585b9ca209e9303b99b5a75763c6	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection.oembed?page=3	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection9ba9.oembed	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:29	147661/147661	---MCZ	200	added ('OK')	text/html	etag:cacheable:208857b727d58fced28a3c0d7a7140f0	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/navy-blue-soft-beige-exclusive-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/navy-blue-soft-beige-exclusive-kanchipuram-handloom-silk-saree.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:30	53601/53601	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:21:28%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_8824_grande.jpg?v=1540558523	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_8824_grandeb3b2.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:30	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/black-magenta-beige-exclusive-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/black-magenta-beige-exclusive-kanchipuram-handloom-silk-saree	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:34	47525/47525	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:21:31%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_8796_grande.jpg?v=1540558153	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_8796_grande591f.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:34	147569/147569	---MCZ	200	added ('OK')	text/html	etag:cacheable:9860d702995ebfb14e5bc70ceae975cd	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/coral-green-dark-pink-exclusive-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/coral-green-dark-pink-exclusive-kanchipuram-handloom-silk-saree.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:37	147726/147726	---MCZ	200	added ('OK')	text/html	etag:cacheable:06aa5511d505af9bc9073cefca098e62	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/parrot-green-black-exclusive-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/parrot-green-black-exclusive-kanchipuram-handloom-silk-saree.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:38	47026/47026	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:21:34%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_8791_grande.jpg?v=1540557776	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_8791_granded451.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:39	40786/40786	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Feb%202019%2017:56:26%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_8755_s_grande.jpg?v=1540557496	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_8755_s_granded16d.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:39	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/coral-green-royal-blue-exclusive-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/coral-green-royal-blue-exclusive-kanchipuram-handloom-silk-saree	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:42	147474/147474	---MCZ	200	added ('OK')	text/html	etag:cacheable:1f8dc42f133b6759f37674101150fa6b	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/yellow-exclusive-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/yellow-exclusive-kanchipuram-handloom-silk-saree.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:45	148190/148190	---MCZ	200	added ('OK')	text/html	etag:cacheable:df411561c7fedbb051432370681455e9	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/mustard-royal-blue-exclusive-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/mustard-royal-blue-exclusive-kanchipuram-handloom-silk-saree.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:46	58276/58276	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:21:40%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_8716_grande.jpg?v=1540556816	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_8716_grande0d88.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:49	146870/146870	---MCZ	200	added ('OK')	text/html	etag:cacheable:2d6c0e05ec95ac2bcb3365e68b59d24b	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/red-exclusive-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/red-exclusive-kanchipuram-handloom-silk-saree.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:49	44791/44791	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:21:41%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_8708_grande.jpg?v=1540556653	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_8708_grandeebca.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:51	45243/45243	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:21:44%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_8678_grande.jpg?v=1540556150	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_8678_grandef0b7.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:52	147640/147640	---MCZ	200	added ('OK')	text/html	etag:cacheable:a36c5f257cfe0dd06399384810161fe5	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/coral-green-royal-blueexclusive-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/coral-green-royal-blueexclusive-kanchipuram-handloom-silk-saree.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:51:56	147495/147495	---MCZ	200	added ('OK')	text/html	etag:cacheable:62e5ee611a066f95aaecaad9dc240138	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/lime-green-dark-pink-exclusive-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/lime-green-dark-pink-exclusive-kanchipuram-handloom-silk-saree.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:00	147192/147192	---MCZ	200	added ('OK')	text/html	etag:cacheable:62ba8e3235ed88e693fa9fa3532b34fa	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/black-blue-exclusive-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/black-blue-exclusive-kanchipuram-handloom-silk-saree.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:01	87905/87905	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:21:48%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_8657_grande.jpg?v=1540555752	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_8657_grande6903.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:02	76441/76441	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:21:51%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_8643_grande.jpg?v=1540555462	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_8643_grande6cf1.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:03	61087/61087	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:21:55%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_8628_grande.jpg?v=1540555339	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_8628_grande4485.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:05	147361/147361	---MCZ	200	added ('OK')	text/html	etag:cacheable:aaa0fc2d6ebf5d2a34a0142e8c4ba563	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/dark-beige-black-pure-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/dark-beige-black-pure-kanchipuram-handloom-silk-saree.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:06	47912/47912	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:22:01%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_8622_grande.jpg?v=1540555112	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_8622_granded347.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:08	147984/147984	---MCZ	200	added ('OK')	text/html	etag:cacheable:9c4a95a8877bd38f1dd86d6015302044	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/turquoise-blue-pink-pure-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/turquoise-blue-pink-pure-kanchipuram-handloom-silk-saree.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:11	147503/147503	---MCZ	200	added ('OK')	text/html	etag:cacheable:4758cfee6f75f4971ca37f8a171f8e4e	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/red-green-pure-kanchipuram-handloom-silk-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/red-green-pure-kanchipuram-handloom-silk-saree.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:11	54942/54942	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:22:04%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_6540_grande.jpg?v=1540202780	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_6540_grande7187.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:14	147642/147642	---MCZ	200	added ('OK')	text/html	etag:cacheable:5d2381c7e54ffdbefec338e4b3dd05ad	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/royal-blue-pure-kanchipuram-handloom-silk-saree-3	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/royal-blue-pure-kanchipuram-handloom-silk-saree-3.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:16	36272/36272	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:22:10%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_6522_grande.jpg?v=1540202550	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_6522_grande8729.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:16	51995/51995	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:22:07%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_6539_grande.jpg?v=1540202658	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_6539_grande8abb.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:18	222627/222627	---MCZ	200	added ('OK')	text/html	etag:cacheable:23c106306ab67feea3931ce06c5efa8a	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=5	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collectionaf4d.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:19	57887/57887	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Feb%202019%2010:55:22%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/DSC_6499_grande.jpg?v=1540201480	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/DSC_6499_grande4b3b.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=3)
00:52:20	222431/222431	---MCZ	200	added ('OK')	text/html	etag:cacheable:9c5518f5d457fef9616a291586306b8c	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=7	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection235c.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=8)
00:52:20	79555/79555	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:62d295d2ce1982fa414f9794d62fbe2b	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection.oembed?page=8	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collectionfdfa.oembed	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=8)
00:52:22	146519/146519	---MCZ	200	added ('OK')	text/html	etag:cacheable:011b46ea05bcde7ed22ec181113d7020	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/12416	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/12416.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=8)
00:52:24	146300/146300	---MCZ	200	added ('OK')	text/html	etag:cacheable:db9ef2711df0e586c0bb2996616edba9	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/12421	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collection/products/12421.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=8)
00:52:25	34653/34653	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:22:21%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/986666_grande.jpg?v=1522240704	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/986666_grande47c9.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=8)
00:52:26	47513/47513	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:22:24%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/986736_grande.jpg?v=1520338336	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/986736_grande05fc.jpg	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=8)
00:52:27	223770/223770	---MCZ	200	added ('OK')	text/html	etag:cacheable:45bc8d8892fd85b3f8110fa03d601669	https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=6	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/exclusive-kanchipurams-collectionc575.html	(from https://www.palamsilk.com/collections/exclusive-kanchipurams-collection?page=8)
00:52:28	217661/217661	---MCZ	200	added ('OK')	text/html	etag:cacheable:1b69779278c800d8f945b15af0a23075	https://www.palamsilk.com/collections/silk-cotton-sarees?page=1	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/silk-cotton-sarees2679.html	(from https://www.palamsilk.com/collections/silk-cotton-sarees?page=2)
00:52:29	39371/39371	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:65f1c4322bb3f524840c96bdef996db1	https://www.palamsilk.com/collections/silk-cotton-sarees.oembed?page=2	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/silk-cotton-sarees4658.oembed	(from https://www.palamsilk.com/collections/silk-cotton-sarees?page=2)
00:52:31	184164/184164	---MCZ	200	added ('OK')	text/html	etag:cacheable:c69cb2204f7b8d694d05efae002f777d	https://www.palamsilk.com/collections/silk-cotton-sarees/products/black-silk-cotton-saree-2	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/silk-cotton-sarees/products/black-silk-cotton-saree-2.html	(from https://www.palamsilk.com/collections/silk-cotton-sarees?page=2)
00:52:32	34645/34645	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:22:31%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/888x2000_23325501-d6fe-4670-bf75-75423dab44f5_grande.jpg?v=1543995391	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/888x2000_23325501-d6fe-4670-bf75-75423dab44f5_grandeff34.jpg	(from https://www.palamsilk.com/collections/silk-cotton-sarees?page=2)
00:52:34	184927/184927	---MCZ	200	added ('OK')	text/html	etag:cacheable:250623a7b187e4bbb9728a947225472d	https://www.palamsilk.com/collections/silk-cotton-sarees/products/royal-blue-silk-cotton-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/silk-cotton-sarees/products/royal-blue-silk-cotton-saree.html	(from https://www.palamsilk.com/collections/silk-cotton-sarees?page=2)
00:52:38	184447/184447	---MCZ	200	added ('OK')	text/html	etag:cacheable:d7faf7e477b7b3ca81a93cc92717927e	https://www.palamsilk.com/collections/silk-cotton-sarees/products/orange-navy-blue-red-navy-blue-silk-cotton-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/silk-cotton-sarees/products/orange-navy-blue-red-navy-blue-silk-cotton-saree.html	(from https://www.palamsilk.com/collections/silk-cotton-sarees?page=2)
00:52:38	34706/34706	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:22:34%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/888x2000_0b07603b-439d-4802-a428-14d699cc6fe1_grande.jpg?v=1543829194	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/888x2000_0b07603b-439d-4802-a428-14d699cc6fe1_grande0b8a.jpg	(from https://www.palamsilk.com/collections/silk-cotton-sarees?page=2)
00:52:41	184669/184669	---MCZ	200	added ('OK')	text/html	etag:cacheable:ab3086a51e1a415f81dabcae70293882	https://www.palamsilk.com/collections/silk-cotton-sarees/products/black-silk-cotton-saree-with-zari	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/silk-cotton-sarees/products/black-silk-cotton-saree-with-zari.html	(from https://www.palamsilk.com/collections/silk-cotton-sarees?page=2)
00:52:41	36518/36518	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:22:37%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/888_x_2000_eb695f94-96c0-45ad-8a13-5c8f092813fe_grande.jpg?v=1543829101	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/888_x_2000_eb695f94-96c0-45ad-8a13-5c8f092813fe_grande0c02.jpg	(from https://www.palamsilk.com/collections/silk-cotton-sarees?page=2)
00:52:43	184299/184299	---MCZ	200	added ('OK')	text/html	etag:cacheable:a1773c1645495d1e76d46430fae360ea	https://www.palamsilk.com/collections/silk-cotton-sarees/products/red-navy-blue-silk-cotton-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/silk-cotton-sarees/products/red-navy-blue-silk-cotton-saree.html	(from https://www.palamsilk.com/collections/silk-cotton-sarees?page=2)
00:52:44	33060/33060	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:22:40%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/888x2000_6295cae1-40d4-45b3-af72-54e81e3b8e63_grande.jpg?v=1543408547	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/888x2000_6295cae1-40d4-45b3-af72-54e81e3b8e63_grandeaa7f.jpg	(from https://www.palamsilk.com/collections/silk-cotton-sarees?page=2)
00:52:46	184698/184698	---MCZ	200	added ('OK')	text/html	etag:cacheable:503c2bf3d6272d7777e5b6515dba30bf	https://www.palamsilk.com/collections/silk-cotton-sarees/products/dark-green-pochampalli-silk-cotton-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/silk-cotton-sarees/products/dark-green-pochampalli-silk-cotton-saree.html	(from https://www.palamsilk.com/collections/silk-cotton-sarees?page=2)
00:52:47	35506/35506	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2019:22:43%20GMT	http://cdn.shopify.com/s/files/1/2155/9601/products/888_x_2000_5e06d071-559a-4670-a08f-a79471790861_grande.jpg?v=1543408442	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/cdn.shopify.com/s/files/1/2155/9601/products/888_x_2000_5e06d071-559a-4670-a08f-a79471790861_grande213a.jpg	(from https://www.palamsilk.com/collections/silk-cotton-sarees?page=2)
00:52:50	185690/185690	---MCZ	200	added ('OK')	text/html	etag:cacheable:0cdf5041c64c521e82aa0196b42b3bef	https://www.palamsilk.com/collections/silk-cotton-sarees/products/light-coral-green-silk-cotton-saree	F:/Prakash/Site%20Samples/PalamSilks/PalamSilks/www.palamsilk.com/collections/silk-cotton-sarees/products/light-coral-green-silk-cotton-saree.html	(from https://www.palamsilk.com/collections/silk-cotton-sarees?page=2)
